timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count 
2021-11-19,@Mariahhmariee13 Lay in aDark room and drink a dark soda !! Will help at least minimize pain,b'ArAmariAl',[],"Dallas, TX",275,0,1
2021-11-19,"@yeveliest No, you don't 🧎‍♀️I'm heavy and afraid that I'll break your bones, Arin-ah..",b'boreumibyeol',[],La vie est romantique,177,0,0
2021-11-19,@DeanObeidallah That’s my biggest fear. It’s now open season on protestors.,b'berkeley_dowd',[],"Sacramento, CA",427,0,2
2021-11-19,@sneerid Kanye n Kim got him. No need to worry,b'NGocrazyy',[],,20,0,0
2021-11-19,@Tatas06925871 5 out of 5 stars! @dimash_official is the Best singer in the world! #DimashQudaibergen phenomenal singer unlike anything I've ever heard. His voice can send chills up and down your body. He has a 6 octave range and isn't afraid to use it. #DimashTheVoice #Spotify #FlyAway,b'Alma97737605',"['DimashQudaibergen', 'DimashTheVoice', 'Spotify', 'FlyAway']","North America, Canada.",1053,1,0
2021-11-19,in the night she’s dancing to relieve the pain,b'mmhrraa',[],,872,0,0
2021-11-19,Back and chest pain every time i breathe in 🥰,b'glitterprick',[],"Glasgow, Scotland",3295,0,0
2021-11-19,"This isn’t about race, ‘he shouldn’t have been there’, or anything like that. It’s about ensuring our right as Americans to defend our lives without the fear of being incarcerated for it.",b'ciiarranicole',[],Mind your business ,287,0,0
2021-11-19,"@jeltzz I would answer your question, but I worry I would be giving you a false impression of how much expertise I have on this subject.",b'JamesRHaney',[],"Dallas, TX",300,0,0
2021-11-19,I ain't afraid of no ghost... #GhostbustersAfterlife https://t.co/iW9gwUjcUE,b'PhilJones77',['GhostbustersAfterlife'],"Cardiff, Wales, UK ",1337,0,1
2021-11-19,@SpicaIllustrate Very angy! Fear me!,b'FangxSF',[],ENG🇺🇸│ESP🇲🇽/🇵🇷,849,0,1
2021-11-19,@GOPLeader ...those who run our country more control over our lives. You won't raise the minimum wage (7.25/hr). You don't help the American people. You let the country crumble. You sell fear and lies to America. You'd rather see Americans suffer than lift a finger to help them. https://t.co/qxYxtHVdRK,b'new_revolt',[],"Arizona, USA",139,0,0
2021-11-19,It’s about to be a few riots coming I fear,b'Kennedisw',[],318,1325,1,0
2021-11-19,Im not gonna fill people with fear or anxiety. We as the people will not let anything like this happen again. The injustice needs to be over.,b'Trashwater2',[],Where am I?,283,0,0
2021-11-19,@msculprit Dude. Feeling a lot of pain over here.,b'ACVTweets',[],"Washington, DC",1822,0,0
2021-11-19,The fear of being judged is only carried by the weaker ones.,b'R0G0ZHIN',[],Islamic Whorehouse,7,0,0
2021-11-19,@RepJerryNadler My heart is hurting and I am in slight fear.,b'halliiegrace',[],"Alabama, USA",457,0,0
2021-11-19,@gatonecio_ Afraid that’s just how justice system works here.,b'lovelyludovic',[],"Florida, USA",21,0,0
2021-11-19,I hope Rittenhouse has violent trauma ridden PTSD night terrors for the rest of his life and cannot get a full night's sleep so he resorts to alcohol and eventually opiates,b'rrrrohan_',[]," 19, they/them, tOSU'24",1315,1,12
2021-11-19,Hunger games in her DMs rn I fear….,b'lordeniaII',[],she/her,915,0,0
2021-11-19,"@annatranwreck I heard Mozart mgmt is racist, walcap was reasonable but disorganized, Union real estate is good to live in but the application process and move-in was a pain in the ass/ upper management is impossible to get ahold of, but the on-site manager was great",b'okaysato',[],she/her ☀︎ pgh,122,0,1
2021-11-19,@liamo35 @SueMyFamily In the states you have a legal right to defend yourself if you are attacked and reasonably fear for your life. He was legally carrying his gun bc the law allows it at 17 Should he have gone there with his gun- no he shouldn’t have But that’s irrelevant in a self defense case,b'ifuseek_you',[],📍Lost in the Labrynth ,1336,0,0
2021-11-19,"If I drank alcohol, I would be popping the champagne right about now. 🥂",b'SlovenianModel',[],United States ,182,0,1
2021-11-19,Phoebe is VERY afraid of the @smallparksband PA system.,b'dannypetrilli',[],"Ferndale, MI",488,0,0
2021-11-19,Don’t worry about it. Im makin myself some waffles https://t.co/JRwAtTDrcU,b'ticcingtimebom',[],,85,0,0
2021-11-19,"It’s okay to start over , yes scary but fear is an emotion you can push through. Kind of exciting because it’s like now you get to really know yourself 😍😍😍 won’t be easy but you’ll enjoy learning about your weaknesses &amp; strengths alot more. Also,hmmm what is this -",b'AkashasLair',[],"Los Angeles, CA",27350,0,6
2021-11-19,@Noyouhaventina1 @James29183 @SpectrumNews1WI You have nothing to worry about if you don’t run around attacking people. Especially armed people.,b'caseybius',[],"Benton, AR",53,0,0
2021-11-19,@SoberCzar @BurdsIVue Drinking age should be 18. If you can die for the country you should be able to drink. Most drugs should be legal also.,b'MayfieldsChubb',[],Ohio,1742,0,0
2021-11-19,@KelleyArmstrong I don’t even know how I would choose. I fear if I did the chat I’d just end up gushing because I’m talking to the author that inspired me to write. https://t.co/6ilClqQMR8,b'BooksbySBolanos',[],"Texas, USA",3283,0,0
2021-11-19,@AyannaPressley @GOP @GOPLeader Don't worry in about a year you will hear them,b'Valkyr61058290',[],,4,0,0
2021-11-19,Richarlison reveals he has been playing after injections to numb the pain – Viuhapa https://t.co/jf8HyCepAH,b'joboescort',[],,244,0,0
2021-11-19,@JeffB55171685 That's completely to be expected. Always happens to me. I've had major arm pain and some low fever from the covid booster for over a day.,b'RationalLeft',[],,440,0,0
2021-11-19,@garrettdonnelly @b1570c7168eb48b @BEERG @chrisgreybrexit What's was agreed was not to impact GB NI trade = why EU is busy trying to remove 80% or 50% or whatever they claim next week of the checks that everyone knows are unnecessary. As time passes the UK can easily monitor disruption which strengthens its position. Hence EU worry.,b'JamesHenry2019',[],Ubiquitous ,98,0,0
2021-11-19,@InfoFreestyle2 Chuty vs Gazir - Chuty vs Sweet Pain - Chuty vs Tirpa Ufff los batallones que se vienen por Chuty!!!!!,b'SDMarkoss',[],,85,0,0
2021-11-19,Richarlison reveals he has been playing after injections to numb the pain – Viuhapa https://t.co/7jOVTZHGfD,b'mangekimambii',[],,3293,0,1
2021-11-19,"@GouwBenjamin @ABC7 They’ve always known, the US just isn’t afraid to show it anymore.",b'izzyxoxo_710',[],,14,0,0
2021-11-19,"I’m fucking disgusted they will keep doing whatever they want without consequences. My heart goes out to the families, I can’t imagine the pain they are going through and the feeling of injustice https://t.co/owV6aHEWf6",b'UsurperFalcon',[],Alpha/Male,370,0,3
2021-11-19,@catturd2 I'm so happy. Very happy &amp; very afraid.,b'DelynnSunn2',[],,40,0,0
2021-11-19,@MJInnocentUK @Twitter “Ignorance leads to fear. Fear leads to hate. Hatred leads to violence” We must root out those accounts that go to the trouble of spreading hate on this site.,b'Freedom_Thay',[],,579,0,0
2021-11-19,"@bbook_ax I want to apply for scholarship and I want to have the team 26 sir. I can get 75-150 SLP per day. Don't worry, you will not regret if you choose me.",b'RosejenSapotalo',[],"Guihulngan City, Central Visayas",2,0,0
2021-11-19,"had a guy come into the shop yesterday &amp;, UNPROVOKED, tell me how he once went to a party &amp; watched a girl get shot over $1.15 &amp; when the cops raided the party him &amp; his friends ran off into the monte with the drugs from said party &amp; got stuck out there for a week &amp; a half",b'TheDrugChild',[],134340,530,0,0
2021-11-19,@EastJesusNotnow Never fear - the families will most likely file wrongful death suits against him. Sucker will pay for the rest of his life. Punishment can come in many different forms.,b'sadiewilmaandme',[],"Ogden, NY",354,1,0
2021-11-19,… I will at some point. But not now. You won’t get it and you laugh about it. You think my pain is a joke. You forget I’m also human. https://t.co/gWrPW8p62y,b'Fatuisdoctor',[],#charasmuses,155,0,0
2021-11-19,@bluegal Our 6yo got the shot yesterday. I can confirm she’s not afraid that there’s a satanic octopus growing inside her.,b'edmueller1210',[],,663,0,1
2021-11-19,"@LukesGaming07 @BeataPozniak Ahh dang :( Don't worry, I'm sure someone can help",b'Wez_Baker',[],Wales,168,0,0
2021-11-19,@DaTimeIs420 Shit gotta have rubbing alcohol in it 😂,b'TheTrumanShow89',[],"Murfreesboro, TN",962,0,1
2021-11-19,Alcohol is not worth it,b'_didi_xo',[],South Africa,461,0,0
2021-11-19,You can’t tell me 66 isn’t a vibe I’m afraid https://t.co/hR5VSuiUhT,b'Just_2Lee',[],"Cape Town, South Africa",2228,0,0
2021-11-19,"I am so grateful that these jurors had the courage to vote their convictions. For some it couldn't have been easy, and right now they are living in fear of retaliation. But that will fade. What won't fade is a lifetime of knowing you convicted an innocent man out of fear.",b'OnDemocrats_com',[],,77,0,0
2021-11-19,"😭😭😭😭 That love is a game for fools to play &amp; I ain't fooling, what a cruel thing to self-inflict that pain. https://t.co/K91JlXqTKi",b'kjncxo',[],"Las Vegas, NV",250,0,0
2021-11-19,"@Earl20201 Exactly don’t worry about that foolishness. I was in your shoes, go with your heart and choose the right school. Miami and their fans are delusional",b'bbennie26',[],,28,0,0
2021-11-19,"Not sad anymore! Thread continue time Starlena soon after decides she wants to leave too. With Falcon gone and Phoenix stuck in QB’s kingdom, she is afraid her mom (Queen Beast) will come after her next and the last thing she wants to do is put her friends in danger",b'phoenixisgay_',[],My Thoughts,21,0,0
2021-11-19,@SegopotjeNkadi3 We vote for pain and suffering every chance we get might as well go for the original one,b'Timmytom78',[],Africa,3453,0,0
2021-11-19,@StockMKTNewz @GRDecter @BLOCKS_DAO is coming. dont worry,b'SimonInvestor1',[],,199,0,0
2021-11-19,@BTSwift137 sticker is literally pain in it itself no hate to nct they are talented but THE SONG ITS PLAIN BAD 💀💀💀💀,b'gcldplxted',[],with ur mom,81,0,0
2021-11-19,"When I walk home from a night shift, with my keys between my knuckles, it's not because I fear a woman will show up and be rude to me. https://t.co/en76mSq14C",b'Ezvx0x',[],,908,1,5
2021-11-19,@SNYtv “And then he said … this is kind of a make or break time for me. I didn’t want to gamble on that kind of uncertainty that was going on with them.” https://t.co/mcch0sfGct,b'joe_schick',[],New York,228,0,0
2021-11-19,So now you can roll into a demonstration shoot some people and not have a worry in the world......if you're white! Fuck you white supremacist pieces of shit! Fuck you Kyle! #thisisamerica #thisisatragedy #Iampissed,b'mccoyd73',"['thisisamerica', 'thisisatragedy', 'Iampissed']","Texas, USA",102,0,1
2021-11-19,"@roaxnion His ethnicity is officially white, and that's all that really matters. People shouldn't fear being killed while trying to fight for someone's rights, even if it's not their own. Killing a pedophile, doesn't make you right either, especially not when you don't legally own the gun.",b'RepentantSky',[],,290,0,0
2021-11-19,"@hofheadlines @spamllama ""what are you gonna do, stab me?"" he chuckled. he was in terrible pain but won't let it show on his face... maybe that's how the fanfic goes 😂😂",b'yamihereog',[],in my head,162,0,1
2021-11-19,"don't be a worry baby no need to hurry, baby when you're with me",b'ineedtherapyloI',[],HELL,18,0,0
2021-11-19,"@Gregmendel1822 @realDailyWire Because we pessimists like to be pleasantly surprised once in a while...lol. but I agree that those who said he had ""no chance for a fair trial"" were taking their pessimism just a bit far.",b'_sweet_cleats_',[],,7,0,1
2021-11-19,Hold On; pain…just pain 9/10 https://t.co/713BjJbvbh,b'genztrxsh',[],"Carrollton, GA",8,0,0
2021-11-19,@mike_will_iams_ This is content I am here for. But I fear you knew that,b'ryanbmuff',[],London,917,0,2
2021-11-19,@EmbreeRichard @Bert_Sims @Jonathan_lare @GamebredFighter It is funny when ordinary people say pro fighters are afraid and shit like that lol,b'michaelkryvanis',[],,426,0,0
2021-11-19,"@aspiringrebel @NaheedD Afraid of science? Don't trust expert? Get your news off of Facebook? And just who is brainwashed? This is the 21st century, not the 11th.",b'ThomasRMcGowan',[],"Digby, Nova Scotia",226,0,0
2021-11-19,@ARYNEWSOFFICIAL No fear of castration because law permits more rapes and only serial rapist to be castrated !,b'Ghareebpehlay',[],Rawalpindi,305,0,1
2021-11-19,i am so sad i am in actual pain https://t.co/ZuQQmWqqGt,b'skzminhv',[],⇢ she/her  18  blk,604,0,0
2021-11-19,There has to be a reason they want people in fear 24/7. Is someone or something harvesting our collective energy and trading it on a black market in Antarctica? LOL Who benefits from all this fear? It's so insanely unnatural. My mind goes to weird places😂,b'Factsination_',[],USA,1096,0,3
2021-11-19,I’m not afraid to size up using this strategy. A ticker that falls into a downtrend and can’t close above the 9 EMA on the 10 minute chart could become an all day fader.,b'zigs_trades',[],,14,0,0
2021-11-19,@thetruejonwest Bold of you to assume there is ever alcohol on the shelves here in Wisconsin lol. We are always drunk,b'LawrenceWriting',[],"Wisconsin, USA",8545,0,1
2021-11-19,@marcorandazza @ChristineNiles1 @Church_Militant Rochelle my wife and bunches of really good folks and worry wart me driving everyone crazy to make sure the i’s were dotted and t’s crossed. So when are you gonna be confirmed??😉,b'duffykane1',[],,20,0,0
2021-11-19,@KennyKenJoey 🤣🤣🤣don’t be afraid!!!,b'ShikadaddyXo',[],Simp City,174,0,0
2021-11-19,@jynyqipivuwi 5 out of 5 stars! @dimash_official is the Best singer in the world! #DimashQudaibergen phenomenal singer unlike anything I've ever heard. His voice can send chills up and down your body. He has a 6 octave range and isn't afraid to use it. #DimashTheVoice #Spotify #FlyAway,b'Alma97737605',"['DimashQudaibergen', 'DimashTheVoice', 'Spotify', 'FlyAway']","North America, Canada.",1053,1,0
2021-11-19,@MediaSequitur Not sure how that is mathematically possible. All the unvaxxed should be dead soon enough according to this logic so no need to worry. https://t.co/aooSL0mL8D https://t.co/TiJGsCxo5v,b'JackColton17',[],Nomad,210,0,0
2021-11-19,I can’t be the only one who’s sick of the constant whinging on here. My timeline is a cesspit of negativity every time I look.,b'scholzay10',[],,1065,2,5
2021-11-19,"@ChagallSon Reading superficially is fine for the most part tbh, but these dickwipes constantly shit on later entries since they don't conform to the same genre conventions, it's pain",b'AnemoneAmenome',[],🇺🇸 | 🇯🇵,1086,0,1
2021-11-19,@_KingBooks_ Unfortunately it does happen and believe me as a front desk person my worst fear!!!,b'moonshadows1',[],"Valdez Alaska, USA",2029,0,0
2021-11-19,I’m so sorry but do you know how ungrateful (I didn’t want to use an offensive word here) you have to be to fake your own death. Especially at a time where everyone is largely their brother’s keeper and the pain would go far beyond your family house or street!,b'TaireTamarah',[],"Lagos, Nigeria",3991,0,0
2021-11-19,"@WewKrew DONT WORRY KATE, ALSO I WILL DO THIS TO ALL MY F#KING KREW FAM DIOLS/KREW FAM FREINDS IN TWITTER",b'Lily78036014',[],,10,0,2
2021-11-19,@KEEMSTAR If he murdered someone don't worry. He's going somewhere worse then any earth punishment LMFAO,b'DestroyerPuh',[],The Hero earth needed.Da Holy1,5,0,0
2021-11-19,@Rev_Down @katefennell72 @Veganella_ @animalsavemvmt Like I promise &amp; assure you that you do not have to be afraid of the vegans/veganism. Their words &amp; threads specifically devoted to vegan matters cannot hurt you. Why you people get so riled up and upset by people just being vegans/the concept of veganism in general confounds me,b'fartcornqt314v2',[],,144,0,0
2021-11-19,Real cyber trapper no ion sell drugs online i run it up off a man made brand @mpr_radio,b'mpr_juggmane',[],"Windsor, NC",656,0,0
2021-11-19,"@DerrickLoftus @JordanTeslaTech @realMeetKevin Agree with you no one should be rotting in jail for use of drugs, especially marijuana. No excuse for it. Two wrongs don’t make a right tho",b'Nock55932951',[],"Seattle, WA",5,0,0
2021-11-19,"@malik_TFS ""Of course, don't worry. And Indian king will stay in that room, that was my order."" She insist glancing at Farah. She doesn't want princess to see her father in prison here.",b'AyanaHawkeye',[],Greece,281,0,0
2021-11-19,"@MadzillaKOTH Pain, at least you’re getting ten figures for that price and not one",b'AstroMonster312',[],My art ➡️,1888,0,1
2021-11-19,"COME TO MY HOUSE AND BASH MY HEAD OUT WITH A FUCKING BRICK MAKE ME BLEED ive seen wehat my insides look like, ive seen the fat ive been cutting since 16, i cant feel shit anymore i want to feel, even pain",b'CassGal9000',[],"La Junta, Colorado",3,0,0
2021-11-19,Not happening. Im not even afraid something like this would happen for a reason and one reason only: he's from masia. He ain't going nowhere https://t.co/cU9suAOrer,b'buenoscule',[],India,622,0,0
2021-11-19,@Struggl_bus I meant my worry is silly.,b'AcquiescentSoul',[],Colorado,2423,0,1
2021-11-19,"please don’t worry bout me I’m fine, only gonna play the fool one time, trust me when I say that I’ll be okay, go on girl, go on girl, go on girl…",b'dbri_',[],"Beaufort, SC",566,0,0
2021-11-19,"If you've been listening to #BeyondTheGame in the last two months, you wouldn't find it a surprise because we have actually comprehensively covered the tournament. We even did an exclusive show about the tournament but not to worry, we shall cover it in the #LocalMonday edition. https://t.co/I1MgXn0wLt",b'TimKut256',"['BeyondTheGame', 'LocalMonday']","Kampala, Uganda",2375,0,0
2021-11-19,"Austria’s extreme-right freedom party declared we’ve become a dictatorship today (due to yet another lockdown and the announcement of general COVID vaccinate mandates in February) and I’m afraid Obiang, Assad et al might feel offended by being compared with our soft government",b'RalphJanik',[],"Wien, Österreich",13325,0,12
2021-11-19,"For the families of the *VICTIMS* of #KKKyleRittenhouse, you have my overwhelming heart felt sympathy, support and love. How to process anger, sorrow, despair, disbelief, horror, outrage, fear, or dare I say any glimmer of hope, all at the same time? #KKKyleRittenhouseVICTIMS",b'Illogicalloop',"['KKKyleRittenhouse', 'KKKyleRittenhouseVICTIMS']",Depends on from wear you ask.,69,0,0
2021-11-19,.@lancegooden @JohnCornyn @SenTedCruz Tens of thousands of Afghan evacuees still face uncertainty about their immigration status. I urge you to pass legislation that would allow Afghan parolees to seek lawful permanent resident status!,b'Matt_28_19',[],,43,0,0
2021-11-19,"the joker wannabe filmmaker just pulled a kyle and had a tantrum then told me he wished he was able to make a film with the things we were banned from (sex, drugs, guns, violence) im scared for my fucking life",b'risaworldian',[],"20, earth 616",83,0,0
2021-11-19,"@Karol28696698 @lluraldep @Santi_ABASCAL Don't worry, when Belarusians fleeing the Lukashenko regime and see that Duda and Orban are the same shit as him, they will flee to another place again. By the way, if you don't want Nazis either, don't vote to the extreme right😉😉",b'_tonymdz_',[],"Torrejón de Ardoz, España",42,0,0
2021-11-19,Tfw ur 3 year relationship ends and u enter a whole new era of emotional pain,b'JakeWPlatt',[],,271,0,0
2021-11-19,"I hope the Bucks walk off the court tonight, like they’ve walked off before—and show Wisconsin they’re not afraid to keep leading",b'jennypfafflin',[],"Chicago, IL",3828,1,17
2021-11-19,MSNBC is afraid conservatives will be violent 😂😂😂 https://t.co/oL24rNzLLI via @msnbc,b'WMCIV1963',[],"Fort Worth, TX",782,0,0
2021-11-19,what are white people so afraid of?,b'Connichameleon2',[],In ATL on your TL ,818,0,0
2021-11-19,"@nina_market_ Hey, thanks! I am Apichatpong#2076 there. I was afraid my faucet suggestion was seen as some kind of scam, but it is actually a good solution for those who only have USDC in their wallets.",b'felipevaz',[],Rio de Janeiro,894,0,0
2021-11-19,@1045TheZone @BlaineandMickey Pain,b'MrCoffee_6',[],"Nashville, TN",250,0,0
2021-11-19,@NotDerekUmo @zeff_x2 @ExladesR @nellielsm_ Derek disagreeing means it’s true I fear,b'LocalAnimeNerd',[],Natsu Squad,2487,0,0
2021-11-19,@RonikMarci Republicans respond more to fear than good deeds. People with brains wired like that tend to authoritarianism.,b'caviabella2',[],,2140,0,1
2021-11-19,pain. @GunfireReborn https://t.co/sBKMuPnbeA,b'FpsDonor',[],idk mon.,46,0,0
2021-11-19,My tears do not come out for fear of those who see them,b'elar0i',[],,1892,0,1
2021-11-19,"A statement from Active Minds ⬇️ If you or someone you know is struggling, don’t be afraid to reach out for help. Text BRAVE to 741-741 or call 1-800-273-8255 to speak to a crisis counselor. https://t.co/jSG8L5TQ7a",b'Active_Minds',[],"Washington, DC",66824,3,2
2021-11-19,my head isn't straight I'm in pain.,b'kinja___',[],,1856,0,0
2021-11-19,@lal_hridya @BTS_twt Don't worry! Trust in BTS! Karma will take care of the rest! 💜,b'MrsTOH2O',[],,27131,0,1
2021-11-19,"@fluffrpuff Hi! Don't worry, please, send us a DM.",b'HyperBeard',[],Mexico City,205221,0,0
2021-11-19,Afraid…now you have KYLE supposed to be serving and protecting like a good Boy Scout who KILLED two people who gets to just walk away free. Racial aspects of unfairness are baked in this country’s legal system and so many people can not seem to understand how or HOW?,b'Barbara38278387',[],,46,0,0
2021-11-19,"@Rich_Cooke1 The public expectation of police = experts of physical restraint without causing any pain or injury whilst remaining completely unemotional. The reality = at times it’s a fight, it’s them or me.",b'AshAlmquest',[],,109,0,1
2021-11-19,@LizMCompliance I increasingly fear there is no hope for America.,b'glovelace',[],"London, England",4113,0,0
2021-11-19,"@GarNettSKM @drnanabrain He's my housemate, I'll record his rant on ole and maguire and send it to you don't worry 😂😂",b'Tomm_ridle',[],"Kingsland, Barbados 🇧🇧 ",10508,0,0
2021-11-19,air placements - the divine feminine and the divine masculine can both teach us a lot of things. honouring both of them in different areas of your life can also bring about new opportunities and new experiences. don’t be afraid of letting both divines into your life a bit more.,b'flamesofhestia',[],jae’s 🐨 xe/moon • native,6028,2,6
2021-11-19,He was blamed unnecessarily just ignore all this negativity #PratikSehajpaI you are doing great from house to VIP member now. #PratikSehajpaI #BigBoss15,b'335Yash',"['PratikSehajpaI', 'PratikSehajpaI', 'BigBoss15']",Delhi,18,0,1
2021-11-19,@BuckAngel Beginning to wonder if some transition clinics are akin to pill mills where the actual health of the “patient” wasn’t important just the bottom line of pushing pain killers that turned out to be highly addictive.,b'TrinaLeeWood',[],Lookout Mountain,1257,0,0
2021-11-19,@waltshaub Don't worry - everyone will bring guns to any event and say I feel threatened as self defense. The blood will flow everywhere.,b'winfordwnt',[],"Florida, USA",58,0,2
2021-11-19,@guardian The biggest take away from the Rittenhouse not guilty verdict is that there is white privilege at its finest at work. I believe that the jury found him not guilty based on fear of what would happen if they didn’t. The verdict is absurd!,b'ModerateBetsy',[],,2067,0,3
2021-11-19,"And the work is in sitting with the discomfort, in your own space and in community with others, to find new ways to actually achieve justice. Because so much of what inflicts pain is perfectly legal. But we know it isn’t just.",b'MalaikaJabali',[],,44850,2,15
2021-11-19,@michaelniziolek New fear unlocked….,b'jroverstreet',[],"Roanoke, VA",118,0,3
2021-11-19,"@HlebbyKe Allegedly* , but on the real don’t drink. Normally I’d say do it but you’re gonna get sick again and December is so close. Just get sick once and get it over with cause whatever you got will develop resistance to the medication if you drink alcohol and being in hospital is not it",b'SinqoMkhize',[],"Durban, South Africa",401,0,0
2021-11-19,@btsdoesitbetter @fatimafarha_ Absolutely. People don’t hate things - or other people - without fear.,b'Always4Bangtan',[],,213,0,0
2021-11-19,@YqRpSgQeCaDDmQK 5 out of 5 stars! @dimash_official is the Best singer in the world! #DimashQudaibergen phenomenal singer unlike anything I've ever heard. His voice can send chills up and down your body. He has a 6 octave range and isn't afraid to use it. #DimashTheVoice #Spotify #FlyAway,b'Alma97737605',"['DimashQudaibergen', 'DimashTheVoice', 'Spotify', 'FlyAway']","North America, Canada.",1053,1,0
2021-11-19,Yesterday my dad was saying how he heard a cat screeching while he was asleep and asked if I heard anything and I’m concerned I’m just working away while a cat is outside in pain… then this man says oh wait never mind it was just you singing…. I’m putting him in a home,b'aFleshhh',[],"Ohio, USA",392,0,0
2021-11-19,"@MalcolmNance I believe some of the jurors may have been afraid to convict, as the Proud Boys ilk would have sought them out.",b'daylilies2',[],,575,0,0
2021-11-19,@newsbrandsirl @MDoyler 😀 And for afters no hangover if they have herbal non. Alcohol drink see @VICEUK report https://t.co/DPeXNJbTmD,b'CathainSeo',[],"Longford, Ireland",121,0,0
2021-11-19,@suntime12_WH 😭😭😭The pain!!!!!,b'Tjale_P',[],"Bloemfontein, South Africa ",433,0,0
2021-11-19,@makbul_deniz I loved your analysis! And I completely agree. We focus on Pinar’s acting (phenomenal btw) &amp; Celyn’s pain but Kaan is superb &amp; Ilgaz has many subtle issues and insecurities as well. These 2 are really good for each other 🧿,b'anya_soumya',[],"Gurgaon, India",204,0,0
2021-11-19,"People from all over the region, bound together by their trauma— with cousins, or brothers, or other loved ones shot or injured by police— were in Kenosha that day. While others joined forces to remind them that their pain carried less meaning than inanimate objects.",b'MalaikaJabali',[],,44850,0,8
2021-11-19,"""Many ethnic Tigrayans say they now fear leaving home. Almost all those who agreed to be interviewed declined to be identified by name for fear that they might be arrested or face retaliation."" #TigrayMassArrests @ICRC @ChrisCoons @SenThomTillis https://t.co/2YfevIiF7H",b'TgNgsti',['TigrayMassArrests'],,1367,0,0
2021-11-19,"@paulkrugman Don't worry bro, everything is fine. Inflation is transitory. https://t.co/I8KRdFlZsY",b'yellenstain',[],Slavelandia,77,0,0
2021-11-19,"The evidence favored Rittenhouse, unfortunately, was drone footage of him being chased. It’s sad since the jury has to consider, in that particular moment, as he was being chased, did he fear for his life? The answer was yes. There wasn’t evidence allowed to argue that reasoning",b'Lga911Kelly',[],"Nebraska, USA",1025,0,0
2021-11-19,"Make we they thank God say wizkid release ojuelegba video, if that short didn't release it, I for dey vex every day, but make I no lie na Blessed video pain me pass",b'HaroonAdebayo',[],,686,0,2
2021-11-19,"@CawthornforNC Don’t worry, the 2nd Amendment will soon take care of him for the courts failure. You too one day.",b'CurtisRedl',[],"Vancouver, British Columbia",29,0,0
2021-11-19,"@sveach72 @Dubfox3 @EzraKahan 6 months time maybe, they will be offering unvaxed cruises, most of their vaxed customers will be close to dead. Or to afraid to embark on a toxic spike protean cruise. A vax cruise will look like the pox parties of yester year. With choppers flying the clotted to hospitals.",b'oilcrashdotcom',[],New Zealand,157,0,0
2021-11-19,@dwtruthwarrior Also weird: FDA approves drug to treat smallpox despite it being declared eradicated in 1980: https://t.co/maNdDAYC4I “[6/4/2021] The U.S. Food and Drug Administration today approved Tembexa (brincidofovir) to treat smallpox.,b'mastermindesign',[],"Salt Lake City, UT",302,0,0
2021-11-19,"We’re out of stock for gifts for day one, but don’t worry! Come back and see us at the Crunchyroll booth tomorrow for your chance to receive your gifts, Knights!",b'priconne_en',[],Astraea,72428,0,9
2021-11-19,"@CMAS55379357 Hi. I'm sorry to hear that you have yet to receive your claim and apologies for the delayed response as we are receiving a high volume of messages. Don't worry, I've already raised your concern to our Customer Support. 1/2",b'kiwicom247',[],Worldwide,11195,0,0
2021-11-19,"After years of a fear of needles, today I willingly let someone poke me with needles and sat with them in my body for 30 minutes. This is huge for me overcoming this fear but also demonstrates what I’m willing to do to treat my anxiety.",b'dontclickonthat',[],"New York, NY",1747,0,1
2021-11-19,"@Jonny_Specs @elton_martyn Wouldn’t you just know it, I live in fear.",b'beauchamp45',[],Leicestershire,4518,0,1
2021-11-19,@drjoshfunk @umflintdpt @APTAHomeHealth Thank you and you had honorable mention that even though one has a niche it doesn’t mean they cannot collaborate and ask business related questions. It helps to look within and outside of our profession on better ways to solve customer pain/needs.,b'drmoniquecaruth',[],Maryland || Trinidad & Tobago,4037,0,1
2021-11-19,"Yet another reason why this clown lost the election... Even after the testimony that KR did NOT cross State lines with a gun, Bill just HAS to keep propagating the lie. Don't worry deBlasio...the internet keeps receipts. Enjoy your lawsuit and writing checks for damages. https://t.co/9R7AArKfnQ",b'mbelanger227',[],Texas dammit!,554,0,0
2021-11-19,the weak should fear the strong *claps* weak should fear the strong everyone– um– weak should fear the strong,b'100pquotes',[],he/they/moon,159,0,0
2021-11-19,We offer CBD Pain Cream Box Packaging with durable packaging material and the latest printing style and design. Order Now-https://t.co/wd91Da56Oe Contact Us:(+1) 281-231-2946 #customboxes #packaging #cbdgummies #gummiesbox #cbdboxes #boxes https://t.co/6p3U5HiTsR,b'cbd_boxes',"['customboxes', 'packaging', 'cbdgummies', 'gummiesbox', 'cbdboxes', 'boxes']","16110 Flatridge Ct Houston, TX",13,0,0
2021-11-19,"I hope Kyle Rittenhouse is afraid to leave his home. I hope people kick his ass. I hope that little shit never has a normal, comfortable life.",b'beardedsnorlax_',[],,129,0,1
2021-11-19,"...Laila as much, but his silence and expressions embody him perfectly. His relationship with the wolves was pretty good so far, though I fear they cut out Elyas and I will weep about that forever Moiraine was Moiraine and @RosamundPike was amazing (who doubted that?!) ...",b'Oberyn191',[],,18,0,1
